url,source_discovery,current_http_status,current_title,current_canonical,current_robots,in_current_sitemap,exists_in_current_site,google_status,legacy_pattern,topic,closest_current_url,recommended_action,confidence,notes
https://courtiark.fr/fr/glossaire/courtier-assurance,fichier statique du depot,308,Courtier d&#x27;assurance : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/courtier-assurance,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/glossaire,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/dda,fichier statique du depot,308,DDA (directive sur la distribution d&#x27;assurances) : définition et usage en —,https://courtiark.fr/fr/glossaire/dda,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/guides/devoir-de-conseil-suivi-dossier,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/devoir-de-conseil,fichier statique du depot,308,Devoir de conseil : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/devoir-de-conseil,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/glossaire,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/echeance-contrat,fichier statique du depot,308,Échéance de contrat : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/echeance-contrat,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/renouvellements-assurance,REDIRECT_308,moyenne,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/finma,fichier statique du depot,308,FINMA (Suisse) : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/finma,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/suisse,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/intermediaire-assurance,fichier statique du depot,308,Intermédiaire d&#x27;assurance (Suisse) : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/intermediaire-assurance,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/glossaire,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/logiciel-courtier,fichier statique du depot,308,Logiciel de courtier (CRM de courtage) : définition et usage en cabinet —,https://courtiark.fr/fr/glossaire/logiciel-courtier,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/glossaire,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/nlpd,fichier statique du depot,308,nLPD (Suisse) : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/nlpd,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/guides/donnees-clients-assurance-france-suisse,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/onboarding-client,fichier statique du depot,308,Onboarding client : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/onboarding-client,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/gestion-clients,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/pipeline,fichier statique du depot,308,Pipeline commercial : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/pipeline,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/glossaire,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/portefeuille,fichier statique du depot,308,Portefeuille de contrats : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/portefeuille,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/gestion-portefeuille-assurance,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/prospect,fichier statique du depot,308,Prospect : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/prospect,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/prospection-assurance,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/relance,fichier statique du depot,308,Relance : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/relance,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/relance-devis-assurance,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/glossaire/sinistre,fichier statique du depot,308,Sinistre : définition et usage en cabinet — COURTIA,https://courtiark.fr/fr/glossaire/sinistre,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/crm-courtier-assurance,REDIRECT_308,faible,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/audit-acpr,fichier statique du depot,200,Audit ACPR : la check-list — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/audit-acpr,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,page heritee sans correspondance identifiable,https://courtiark.fr/conformite/controle-acpr-courtier,RESTORE,faible,"intention utile, aucune page equivalente : page restauree, sans reformuler les textes reglementaires"
https://courtiark.fr/fr/guide/automatiser-relances-courtier,fichier statique du depot,200,Automatiser les relances d&#x27;un cabinet de courtage — COURTIA,https://courtiark.fr/fr/guide/automatiser-relances-courtier,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/relance-devis-assurance,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/centraliser-dossiers-clients,fichier statique du depot,308,Centraliser ses dossiers clients : méthode pour un cabinet — COURTIA,https://courtiark.fr/fr/guide/centraliser-dossiers-clients,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/gestion-clients,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/choisir-crm-cabinet-courtage,fichier statique du depot,308,Comment choisir un CRM pour un cabinet de courtage : la grille — COURTIA,https://courtiark.fr/fr/guide/choisir-crm-cabinet-courtage,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/crm-courtier-assurance,REDIRECT_308,moyenne,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/conformite-2026,fichier statique du depot,200,Conformité courtage 2026 : le calendrier — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/conformite-2026,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/guides/devoir-de-conseil-suivi-dossier,REDIRECT_308,moyenne,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/dda-15h,fichier statique du depot,200,DDA : prouver ses 15h de formation — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/dda-15h,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/guides/devoir-de-conseil-suivi-dossier,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/devoir-de-conseil,fichier statique du depot,200,Devoir de conseil du courtier — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/devoir-de-conseil,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,page heritee sans correspondance identifiable,https://courtiark.fr/guides/devoir-de-conseil-suivi-dossier,REDIRECT_308,faible,equivalent actuel exact : redirection vers le guide existant
https://courtiark.fr/fr/guide/integrer-ia-cabinet-courtage,fichier statique du depot,200,Intégrer l&#x27;IA dans un cabinet de courtage : méthode — COURTIA,https://courtiark.fr/fr/guide/integrer-ia-cabinet-courtage,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/assistant-ark,REDIRECT_308,moyenne,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/ipid,fichier statique du depot,200,IPID : le document d&#x27;information produit — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/ipid,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,page heritee sans correspondance identifiable,https://courtiark.fr/conformite/ipid-document-information,RESTORE,faible,"intention utile pour la Suisse et la France, aucune page equivalente : page restauree"
https://courtiark.fr/fr/guide/lcb-ft,fichier statique du depot,200,LCB-FT : conformité du courtier — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/lcb-ft,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,page heritee sans correspondance identifiable,https://courtiark.fr/conformite/lcb-ft-courtier,RESTORE,faible,"intention utile, aucune page equivalente : page restauree avec sources officielles"
https://courtiark.fr/fr/guide/onboarding-client-courtier,fichier statique du depot,200,Onboarding client dans un cabinet de courtage : la méthode — COURTIA,https://courtiark.fr/fr/guide/onboarding-client-courtier,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/gestion-clients,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/organiser-renouvellements-courtier,fichier statique du depot,200,Organiser les renouvellements d&#x27;assurance : méthode cabinet — COURTIA,https://courtiark.fr/fr/guide/organiser-renouvellements-courtier,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/renouvellements-assurance,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/reforme-courtage,fichier statique du depot,200,Réforme du courtage : adhésion association — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/reforme-courtage,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,page heritee sans correspondance identifiable,https://courtiark.fr/conformite/controle-acpr-courtier,REDIRECT_308,faible,sujet date sans destination propre : rattache a la page controle
https://courtiark.fr/fr/guide/rgpd-courtier,fichier statique du depot,200,RGPD pour courtiers : registre Art.30 — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/rgpd-courtier,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/guides/donnees-clients-assurance-france-suisse,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
https://courtiark.fr/fr/guide/sanctions-acpr,fichier statique du depot,200,Sanctions ACPR : ce qu&#x27;il faut retenir — Guide COURTIA · courtiark.fr,https://courtiark.fr/fr/guide/sanctions-acpr,"index, follow, max-image-preview:large",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,page heritee sans correspondance identifiable,https://courtiark.fr/conformite/controle-acpr-courtier,REDIRECT_308,faible,"sous-sujet de la page controle, desormais restauree"
https://courtiark.fr/fr/guide/structurer-pipeline-courtier,fichier statique du depot,200,Structurer un pipeline commercial de courtage : méthode — COURTIA,https://courtiark.fr/fr/guide/structurer-pipeline-courtier,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,page heritee sans correspondance identifiable,https://courtiark.fr/guides/automatiser-suivi-prospects-assurance,REDIRECT_308,faible,equivalent actuel : guide du suivi des prospects
https://courtiark.fr/fr/guide/suivre-prospects-courtier,fichier statique du depot,200,Suivre ses prospects dans un cabinet de courtage : méthode — COURTIA,https://courtiark.fr/fr/guide/suivre-prospects-courtier,"index, follow",non,oui,"indexee (historique, d'apres le rapport Search Console)",/fr/*,doublon semantique de l'ancien plan,https://courtiark.fr/fonctionnalites/prospection-assurance,REDIRECT_308,haute,"correspondance par sujet, a confirmer si le contenu diverge"
